,text,emotion,X,y,NaiveBayes,SVM
34, More Than Doubles SelfDrivingCars Test Fleet in California  autonomouscars,positive,"  (0, 3078)	0.08390483273176973
  (0, 476)	0.332956165854897
  (0, 985)	0.6519238675496336
  (0, 3469)	0.33399334447872386
  (0, 1326)	0.5001704717543525
  (0, 254)	0.3088258192113035",positive,positive,positive
36,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,positive,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",positive,neutral,neutral
38,RT  Amber was in Brussels today for a discussion with the EN on AI and selfdrivingcars Do you think we need a cod,neutral,"  (0, 3078)	0.06219561764185113
  (0, 2959)	0.16986812103337773
  (0, 70)	0.1875974751207783
  (0, 107)	0.38130953924232996
  (0, 440)	0.38130953924232996
  (0, 3531)	0.3077356610294032
  (0, 944)	0.3542736379072028
  (0, 1123)	0.3375024040388399
  (0, 3498)	0.2795246892612977
  (0, 2296)	0.28092289626784817
  (0, 614)	0.38745211139611363",neutral,positive,positive
40,GM to develop its own selfdriving car tech General Motors ,neutral,"  (0, 3071)	0.19462748744137737
  (0, 1459)	0.39548948603691025
  (0, 903)	0.4529586343340266
  (0, 492)	0.24077350537846837
  (0, 3427)	0.25965430460999883
  (0, 1438)	0.4755151016802788
  (0, 2247)	0.4990288893721759",neutral,neutral,neutral
42,GM to develop its own selfdriving car tech General Motors ,neutral,"  (0, 3071)	0.19462748744137737
  (0, 1459)	0.39548948603691025
  (0, 903)	0.4529586343340266
  (0, 492)	0.24077350537846837
  (0, 3427)	0.25965430460999883
  (0, 1438)	0.4755151016802788
  (0, 2247)	0.4990288893721759",neutral,neutral,neutral
44,RT  Amber was in Brussels today for a discussion with the EN on AI and selfdrivingcars Do you think we need a cod,neutral,"  (0, 3078)	0.06219561764185113
  (0, 2959)	0.16986812103337773
  (0, 70)	0.1875974751207783
  (0, 107)	0.38130953924232996
  (0, 440)	0.38130953924232996
  (0, 3531)	0.3077356610294032
  (0, 944)	0.3542736379072028
  (0, 1123)	0.3375024040388399
  (0, 3498)	0.2795246892612977
  (0, 2296)	0.28092289626784817
  (0, 614)	0.38745211139611363",neutral,positive,positive
46,With only  of vehicles being automated stopandgo waves caused by humans could be eliminated selfdrivingcars ,positive,"  (0, 3078)	0.05972432661723914
  (0, 1661)	0.2580176721720137
  (0, 3745)	0.2508908696580374
  (0, 227)	0.3266794604293911
  (0, 3320)	0.4487898278155173
  (0, 3813)	0.46404614284351525
  (0, 526)	0.39052837611396984
  (0, 1106)	0.4369561105237093",positive,positive,positive
48,Uber constructed a lifesized fake city so its selfdriving cars maybe won kill  Cars AI selfdrivingcars Uber,neutral,"  (0, 3078)	0.0519588771108614
  (0, 70)	0.1567209158085352
  (0, 509)	0.2500669680729625
  (0, 3071)	0.12849202182911526
  (0, 586)	0.23924124748376296
  (0, 3624)	0.3550232567001296
  (0, 696)	0.4037101441812795
  (0, 2017)	0.4037101441812795
  (0, 1260)	0.2564492509468986
  (0, 2142)	0.3294561923884588
  (0, 3879)	0.336058375090329
  (0, 1914)	0.3117862418943523",neutral,positive,neutral
50, GM of yauto talks new car tech selfdrivingcars electroniccars hybrids  more ,neutral,"  (0, 3078)	0.06279329498699114
  (0, 2309)	0.2401828179573103
  (0, 1459)	0.31554437653532763
  (0, 492)	0.19210302251570752
  (0, 3427)	0.20716721570502014
  (0, 3919)	0.4594093478914797
  (0, 3404)	0.3674852029025964
  (0, 1099)	0.4594093478914797
  (0, 1672)	0.44924365745610817",neutral,neutral,neutral
52, GM of yauto talks new car tech selfdrivingcars electroniccars hybrids  more ,neutral,"  (0, 3078)	0.06279329498699114
  (0, 2309)	0.2401828179573103
  (0, 1459)	0.31554437653532763
  (0, 492)	0.19210302251570752
  (0, 3427)	0.20716721570502014
  (0, 3919)	0.4594093478914797
  (0, 3404)	0.3674852029025964
  (0, 1099)	0.4594093478914797
  (0, 1672)	0.44924365745610817",neutral,neutral,neutral
54,its  we literally have selfdrivingcars and yet  cant contact one of their drivers  ridiculous incompetence,neutral,"  (0, 3078)	0.06405877949952778
  (0, 2035)	0.48136044807857264
  (0, 701)	0.48136044807857264
  (0, 1020)	0.27334061888479105
  (0, 2896)	0.45829734528987764
  (0, 1736)	0.49772397992075107",neutral,neutral,neutral
56,RT er Man dresses up like a car seat to perform selfdriving car research AutonomousVehicles SelfDrivingCars ,positive,"  (0, 3078)	0.05639848923454031
  (0, 2959)	0.1540350551796113
  (0, 2851)	0.27975265194223303
  (0, 2021)	0.23233782324893734
  (0, 264)	0.20087616487773058
  (0, 3071)	0.1394709876888164
  (0, 492)	0.3450788893788525
  (0, 1156)	0.35760648714614013
  (0, 2112)	0.34576844413416147
  (0, 1005)	0.39577347117628453
  (0, 3031)	0.326349649924746
  (0, 2498)	0.3890863924482537",positive,positive,positive
58,New sensor innovations for selfdrivingcars ,positive,"  (0, 3078)	0.10083096631772935
  (0, 2309)	0.3856759807327849
  (0, 3109)	0.7075760731049312
  (0, 1769)	0.5834580146734145",positive,positive,positive
60,Lyft Gets  Billion From Alphabets Investment Arm To Take On Uber ,positive,"  (0, 3624)	0.22672460267200403
  (0, 2085)	0.3061265774842178
  (0, 1444)	0.35103749949852
  (0, 363)	0.3761455396781764
  (0, 102)	0.4657049004786284
  (0, 1826)	0.4248595481225163
  (0, 169)	0.43907059804362125",positive,positive,positive
62,RT  Interesting IR Insurance selfdrivingcars ,positive,"  (0, 3078)	0.09735334486242682
  (0, 2959)	0.26589059478954447
  (0, 1801)	0.49323445942572214
  (0, 1842)	0.6964974958017903
  (0, 1785)	0.4375334549761998",positive,positive,positive
64,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,positive,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",positive,neutral,neutral
66,Interesting IR Insurance selfdrivingcars ,positive,"  (0, 3078)	0.1009886105258555
  (0, 1801)	0.5116522990685607
  (0, 1842)	0.7225053688207431
  (0, 1785)	0.4538713666085526",positive,positive,positive
68,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,positive,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",positive,neutral,neutral
70,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,positive,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",positive,neutral,neutral
72,RT  Could builtin cybersecurity solutions hold the key to autonomous vehicles  selfdrivingcars,neutral,"  (0, 3078)	0.06621683714330973
  (0, 2959)	0.180850840184251
  (0, 252)	0.22622233656860286
  (0, 3745)	0.27816470771382945
  (0, 451)	0.4498967226671097
  (0, 793)	0.36838698848678353
  (0, 3230)	0.43809791896160544
  (0, 1616)	0.4059628735676359
  (0, 1906)	0.37350298290182216",neutral,neutral,neutral
74,Lyft Gets  Billion From Google Parent Company  gadget transportation selfdrivingcars,neutral,"  (0, 3078)	0.06319662604962802
  (0, 2085)	0.29151662698992814
  (0, 1444)	0.3342841665097271
  (0, 363)	0.3581939205848314
  (0, 1478)	0.1951304994204928
  (0, 2458)	0.47488192047941197
  (0, 649)	0.3485505320306418
  (0, 1415)	0.4521292190719174
  (0, 3576)	0.28544421451763957",neutral,neutral,neutral
76, One day selfdrivingcars could register traffic incidents ,positive,"  (0, 3078)	0.07782860785687969
  (0, 817)	0.42070816120429655
  (0, 2806)	0.6047128084059602
  (0, 3559)	0.35642802370438187
  (0, 1730)	0.5694109536732892",positive,positive,positive
78,RT  Its self driving time go  selfdrivingcars ,positive,"  (0, 3078)	0.12110331251991668
  (0, 2959)	0.33075629648275495
  (0, 3062)	0.5340235381085072
  (0, 1024)	0.4558825740955998
  (0, 3519)	0.6188086937137819",positive,positive,positive
80,Tesla completely missed its goal for Model production in September ,negative,"  (0, 3463)	0.23738947136574512
  (0, 656)	0.3903505805146617
  (0, 2200)	0.4139642269580764
  (0, 1462)	0.3844329943771134
  (0, 2221)	0.3699794405654398
  (0, 2639)	0.4139642269580764
  (0, 3113)	0.4048041343263354",negative,neutral,negative
82,RT  Who is the Juicero of SelfDrivingCarsy latest screed ,neutral,"  (0, 2959)	0.2128378436250151
  (0, 1892)	0.5095632348470858
  (0, 3086)	0.5155840927993358
  (0, 1955)	0.404217080932757
  (0, 3025)	0.5155840927993358",neutral,neutral,neutral
84,wired To Survive the Streets selfdrivingcars Must Learn to Think Like HumansautonomouscarSelfDrivingCar,neutral,"  (0, 3078)	0.06707632879711167
  (0, 3382)	0.32945341300253567
  (0, 2021)	0.27632598737603337
  (0, 3498)	0.3014599850389593
  (0, 3337)	0.35013242739457834
  (0, 1982)	0.3585691357488749
  (0, 3866)	0.4437844108138298
  (0, 1662)	0.5211697379844307",neutral,neutral,neutral
86,RT  Get ready NewYork  selfdrivingcars  may be coming to you  ,positive,"  (0, 3078)	0.10597846256437782
  (0, 2959)	0.2894474400026429
  (0, 2762)	0.4310932792611672
  (0, 2314)	0.678471171791673
  (0, 635)	0.50874767672383",positive,positive,positive
88,RT  This startup will give selfdrivingcars night vision  via um,positive,"  (0, 3078)	0.08461202942750179
  (0, 2959)	0.23109162671935823
  (0, 3295)	0.4263333774714759
  (0, 2323)	0.5316515476084126
  (0, 3768)	0.44911198718015993
  (0, 3639)	0.5228024203145889",positive,positive,positive
90,  says that connectedcars  selfdrivingcars will cause insurancerates to go down in the future ,positive,"  (0, 3078)	0.07806727914421108
  (0, 1396)	0.2581631355431366
  (0, 3004)	0.35143650502227164
  (0, 686)	0.42529986261644426
  (0, 525)	0.5049216695147276
  (0, 1787)	0.6065672368535747",positive,positive,positive
92,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
94,Two selfdrivingcars are better than one automotive technology,positive,"  (0, 3078)	0.12681333603445932
  (0, 350)	0.6557543497353334
  (0, 239)	0.5699349840585608
  (0, 3439)	0.4786216925225702",positive,positive,positive
96,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
98,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
100, companies leading in autonomousdriving by number of patents ,neutral,"  (0, 256)	0.3988702692712963
  (0, 648)	0.34474675100322416
  (0, 1978)	0.5104257975449447
  (0, 2343)	0.49495897117320425
  (0, 2476)	0.46533139591041456",neutral,neutral,neutral
102,Lyft Gets  Billion From Alphabets Investment Arm To Take On Uber via   Mobility selfdrivingcars,positive,"  (0, 3078)	0.0632994416313493
  (0, 2217)	0.2936201839152814
  (0, 3624)	0.21625538468924801
  (0, 2085)	0.29199089996079625
  (0, 1444)	0.3348280186611524
  (0, 363)	0.3587766718900204
  (0, 102)	0.44420054646812956
  (0, 1826)	0.4052412659911123
  (0, 169)	0.4187961075535544",positive,positive,positive
104,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
106,RT alliance American seniors deserve more independence selfdrivingcars can help them live the life they want ,positive,"  (0, 3078)	0.052358238788033785
  (0, 2959)	0.1430003588798753
  (0, 94)	0.3612131906629846
  (0, 110)	0.3235120838845651
  (0, 3106)	0.3612131906629846
  (0, 882)	0.3830642163839341
  (0, 1742)	0.37458787114085235
  (0, 1588)	0.2691140847073357
  (0, 2038)	0.3046615304953553
  (0, 2016)	0.30297075561886466
  (0, 3800)	0.2590616161504101",positive,positive,positive
108,Could selfdriving cars be programmed to avoid hitting kangaroos findoutmore sciencenewsforkids selfdrivingcars ,neutral,"  (0, 3078)	0.05532426231324831
  (0, 509)	0.13313192380994768
  (0, 3071)	0.13681447167663296
  (0, 2649)	0.38167543014856997
  (0, 279)	0.3507951253360125
  (0, 1615)	0.3707135371198114
  (0, 1900)	0.42985851806515535
  (0, 1311)	0.42985851806515535
  (0, 3016)	0.42985851806515535",neutral,neutral,neutral
110,RT fety Some are worried about cybersecurity in SelfDrivingCars Will  be proactive on this issue  Scoop htt,negative,"  (0, 3078)	0.05557947412500666
  (0, 2959)	0.15179816835334703
  (0, 793)	0.3092076876199605
  (0, 1294)	0.37762334075674475
  (0, 3893)	0.39763363653042705
  (0, 2631)	0.4066314718667095
  (0, 1853)	0.32720335829252545
  (0, 3022)	0.39763363653042705
  (0, 1646)	0.3834361057357172",negative,positive,negative
112,RT er Man dresses up like a car seat to perform selfdriving car research AutonomousVehicles SelfDrivingCars ,positive,"  (0, 3078)	0.05639848923454031
  (0, 2959)	0.1540350551796113
  (0, 2851)	0.27975265194223303
  (0, 2021)	0.23233782324893734
  (0, 264)	0.20087616487773058
  (0, 3071)	0.1394709876888164
  (0, 492)	0.3450788893788525
  (0, 1156)	0.35760648714614013
  (0, 2112)	0.34576844413416147
  (0, 1005)	0.39577347117628453
  (0, 3031)	0.326349649924746
  (0, 2498)	0.3890863924482537",positive,positive,positive
114,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
116,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
118,Some are worried about cybersecurity in SelfDrivingCars Will  be proactive on this issue  Scoop ,negative,"  (0, 3078)	0.06703942864621103
  (0, 793)	0.3729633473039948
  (0, 3893)	0.47962187881733187
  (0, 2631)	0.490474981504852
  (0, 1853)	0.3946695526790351
  (0, 3022)	0.47962187881733187",negative,positive,negative
120,RT else Here a closer look at Apple secret selfdriving car   via  selfdrivingcars apple dr,positive,"  (0, 3078)	0.06654219201194118
  (0, 2959)	0.1817394465250022
  (0, 3071)	0.16455591929580438
  (0, 492)	0.20357199304420495
  (0, 604)	0.36397174507406377
  (0, 2062)	0.3245125513642684
  (0, 148)	0.5663597804723426
  (0, 3039)	0.41115216444121283
  (0, 998)	0.4079575625787251",positive,positive,positive
122,American seniors deserve more independence selfdrivingcars can help them live the life they want ,positive,"  (0, 3078)	0.05682137844196224
  (0, 110)	0.35108901625533506
  (0, 3106)	0.3920038542163667
  (0, 882)	0.4157175128606465
  (0, 1742)	0.4065186239749502
  (0, 1588)	0.29205400344200627
  (0, 2038)	0.3306315972748192
  (0, 2016)	0.328796696763628
  (0, 3800)	0.2811446387771364",positive,positive,positive
124,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
126,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
128,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
130,Get ready NewYork  selfdrivingcars  may be coming to you  ,positive,"  (0, 3078)	0.11071786141247941
  (0, 2762)	0.45037194156402516
  (0, 2314)	0.7088126714912584
  (0, 635)	0.5314990744578234",positive,positive,positive
132,RT  Developing The Next Generation of Transport  AutonomousVehicles SelfDrivingCars,positive,"  (0, 3078)	0.0884743842205889
  (0, 2959)	0.24164045598324654
  (0, 3574)	0.5119566979466804
  (0, 264)	0.3151218274348082
  (0, 907)	0.5274103177734136
  (0, 1441)	0.54241967458493",positive,positive,positive
134,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
136,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
138,RT aris To Survive the StreetsSelfDrivingCars Have to Start Thinking Like Humans fintech ,neutral,"  (0, 2959)	0.2002994291392165
  (0, 3382)	0.360207158738777
  (0, 3338)	0.3705354899808408
  (0, 3291)	0.35205655722073537
  (0, 3499)	0.3619672610580083
  (0, 2021)	0.3021204057085973
  (0, 1661)	0.31682964043933903
  (0, 1314)	0.3364616642984113
  (0, 167)	0.36469996220954193",neutral,neutral,neutral
140,This is wildand maybe a fix for the lookbothways problem  H  selfdrivingcars,positive,"  (0, 3078)	0.06548375120869794
  (0, 2142)	0.4152135022182949
  (0, 3856)	0.5087957267742464
  (0, 1323)	0.44491592059857543
  (0, 2063)	0.49206819221270026
  (0, 2633)	0.35264040059240065",positive,positive,positive
142,RT  Developing The Next Generation of Transport  AutonomousVehicles SelfDrivingCars,positive,"  (0, 3078)	0.0884743842205889
  (0, 2959)	0.24164045598324654
  (0, 3574)	0.5119566979466804
  (0, 264)	0.3151218274348082
  (0, 907)	0.5274103177734136
  (0, 1441)	0.54241967458493",positive,positive,positive
